,image_link,product_name,page_link,label,background,delete,item_no,description,style,material,type_class,color,rating
953,https://ak1.ostkcdn.com/images/products/11982865/Slide-Armchair-c8237cdb-bc42-4df2-960f-7cda615dfa4e_600.jpg,Modway Living Dark Walnut Rubberwood/Polyester/Plastic Slide Armchair,https://www.overstock.com/Home-Garden/Modway-Living-Dark-Walnut-Rubberwood-Polyester-Plastic-Slide-Armchair/11982865/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=102,armchair,0,1,18864050,"Furnish your living room or bedroom with this fine rubberwood and polyester fabric-upholstered armchair. This armchair features side-sloping armrests and fully upholstered seat, back, and sides for total support and comfort. The solid, wood, walnut-finished legs lend a modern contemporary look. This lovely armchair is available in beige, grey, light grey, green, and azure blue.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Polyester",Arm Chairs,"Beige, Brown, Grey, Off-White",0.0
954,https://ak1.ostkcdn.com/images/products/11982865/Slide-Armchair-68b26b07-43ed-4dc7-b300-93595fbe4b6d_600.jpg,Modway Living Dark Walnut Rubberwood/Polyester/Plastic Slide Armchair,https://www.overstock.com/Home-Garden/Modway-Living-Dark-Walnut-Rubberwood-Polyester-Plastic-Slide-Armchair/11982865/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=102,armchair,0,0,18864050,"Furnish your living room or bedroom with this fine rubberwood and polyester fabric-upholstered armchair. This armchair features side-sloping armrests and fully upholstered seat, back, and sides for total support and comfort. The solid, wood, walnut-finished legs lend a modern contemporary look. This lovely armchair is available in beige, grey, light grey, green, and azure blue.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Polyester",Arm Chairs,"Beige, Brown, Grey, Off-White",0.0
955,https://ak1.ostkcdn.com/images/products/11982865/Slide-Armchair-905afdca-d0c9-43c3-a4d4-088fefe5018f_600.jpg,Modway Living Dark Walnut Rubberwood/Polyester/Plastic Slide Armchair,https://www.overstock.com/Home-Garden/Modway-Living-Dark-Walnut-Rubberwood-Polyester-Plastic-Slide-Armchair/11982865/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=102,armchair,0,1,18864050,"Furnish your living room or bedroom with this fine rubberwood and polyester fabric-upholstered armchair. This armchair features side-sloping armrests and fully upholstered seat, back, and sides for total support and comfort. The solid, wood, walnut-finished legs lend a modern contemporary look. This lovely armchair is available in beige, grey, light grey, green, and azure blue.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Polyester",Arm Chairs,"Beige, Brown, Grey, Off-White",0.0
956,https://ak1.ostkcdn.com/images/products/11982865/Slide-Armchair-fdcd1d88-32b6-4bd0-a69a-e1e495fada42_600.jpg,Modway Living Dark Walnut Rubberwood/Polyester/Plastic Slide Armchair,https://www.overstock.com/Home-Garden/Modway-Living-Dark-Walnut-Rubberwood-Polyester-Plastic-Slide-Armchair/11982865/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=102,armchair,0,1,18864050,"Furnish your living room or bedroom with this fine rubberwood and polyester fabric-upholstered armchair. This armchair features side-sloping armrests and fully upholstered seat, back, and sides for total support and comfort. The solid, wood, walnut-finished legs lend a modern contemporary look. This lovely armchair is available in beige, grey, light grey, green, and azure blue.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Polyester",Arm Chairs,"Beige, Brown, Grey, Off-White",0.0
957,https://ak1.ostkcdn.com/images/products/11982865/Slide-Armchair-49a14ef5-92e3-4e60-b729-a35ea0d1a6b4_600.jpg,Modway Living Dark Walnut Rubberwood/Polyester/Plastic Slide Armchair,https://www.overstock.com/Home-Garden/Modway-Living-Dark-Walnut-Rubberwood-Polyester-Plastic-Slide-Armchair/11982865/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=102,armchair,0,0,18864050,"Furnish your living room or bedroom with this fine rubberwood and polyester fabric-upholstered armchair. This armchair features side-sloping armrests and fully upholstered seat, back, and sides for total support and comfort. The solid, wood, walnut-finished legs lend a modern contemporary look. This lovely armchair is available in beige, grey, light grey, green, and azure blue.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Polyester",Arm Chairs,"Beige, Brown, Grey, Off-White",0.0
958,https://ak1.ostkcdn.com/images/products/11982865/Slide-Armchair-0ed8e9b0-c23d-4864-bdc9-0d504b73014f_600.jpg,Modway Living Dark Walnut Rubberwood/Polyester/Plastic Slide Armchair,https://www.overstock.com/Home-Garden/Modway-Living-Dark-Walnut-Rubberwood-Polyester-Plastic-Slide-Armchair/11982865/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=102,armchair,0,0,18864050,"Furnish your living room or bedroom with this fine rubberwood and polyester fabric-upholstered armchair. This armchair features side-sloping armrests and fully upholstered seat, back, and sides for total support and comfort. The solid, wood, walnut-finished legs lend a modern contemporary look. This lovely armchair is available in beige, grey, light grey, green, and azure blue.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Polyester",Arm Chairs,"Beige, Brown, Grey, Off-White",0.0
959,https://ak1.ostkcdn.com/images/products/11982865/Slide-Armchair-8d2aa43f-287b-44b3-91af-c3dd9d6d8370_600.jpg,Modway Living Dark Walnut Rubberwood/Polyester/Plastic Slide Armchair,https://www.overstock.com/Home-Garden/Modway-Living-Dark-Walnut-Rubberwood-Polyester-Plastic-Slide-Armchair/11982865/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=102,armchair,0,1,18864050,"Furnish your living room or bedroom with this fine rubberwood and polyester fabric-upholstered armchair. This armchair features side-sloping armrests and fully upholstered seat, back, and sides for total support and comfort. The solid, wood, walnut-finished legs lend a modern contemporary look. This lovely armchair is available in beige, grey, light grey, green, and azure blue.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Polyester",Arm Chairs,"Beige, Brown, Grey, Off-White",0.0
960,https://ak1.ostkcdn.com/images/products/11982865/Slide-Armchair-ee5923cd-000f-4a73-802b-345c455c7502_600.jpg,Modway Living Dark Walnut Rubberwood/Polyester/Plastic Slide Armchair,https://www.overstock.com/Home-Garden/Modway-Living-Dark-Walnut-Rubberwood-Polyester-Plastic-Slide-Armchair/11982865/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=102,armchair,0,0,18864050,"Furnish your living room or bedroom with this fine rubberwood and polyester fabric-upholstered armchair. This armchair features side-sloping armrests and fully upholstered seat, back, and sides for total support and comfort. The solid, wood, walnut-finished legs lend a modern contemporary look. This lovely armchair is available in beige, grey, light grey, green, and azure blue.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Polyester",Arm Chairs,"Beige, Brown, Grey, Off-White",0.0
961,https://ak1.ostkcdn.com/images/products/18158872/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home-b87b63e6-386c-406e-95df-6eb471bc2e0b_600.jpg,Sawyer Mid Century Modern Fabric Club Chair & Ottoman Set by Christopher Knight Home,https://www.overstock.com/Home-Garden/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home/18158872/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=103,armchair,0,0,24307907,"This refined armchair and ottoman set is the ideal finishing note for your living room. Made from the highest quality fabric and set atop exquisitely-crafted legs, this combo will light up your home and bring you joy for years to come.","Mid-Century Modern, Modern & Contemporary","Fabric, Polyester, Wood","Chair & Ottoman Sets, Club Chairs","Blue, Green, Grey",3.7
962,https://ak1.ostkcdn.com/images/products/18158872/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home-4e3566b3-a79f-47de-812b-2624c320557a_600.jpg,Sawyer Mid Century Modern Fabric Club Chair & Ottoman Set by Christopher Knight Home,https://www.overstock.com/Home-Garden/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home/18158872/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=103,armchair,0,0,24307907,"This refined armchair and ottoman set is the ideal finishing note for your living room. Made from the highest quality fabric and set atop exquisitely-crafted legs, this combo will light up your home and bring you joy for years to come.","Mid-Century Modern, Modern & Contemporary","Fabric, Polyester, Wood","Chair & Ottoman Sets, Club Chairs","Blue, Green, Grey",3.7
963,https://ak1.ostkcdn.com/images/products/18158872/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home-9d8d5dd0-9398-42ae-a876-50430b306dbe_600.jpg,Sawyer Mid Century Modern Fabric Club Chair & Ottoman Set by Christopher Knight Home,https://www.overstock.com/Home-Garden/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home/18158872/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=103,armchair,0,0,24307907,"This refined armchair and ottoman set is the ideal finishing note for your living room. Made from the highest quality fabric and set atop exquisitely-crafted legs, this combo will light up your home and bring you joy for years to come.","Mid-Century Modern, Modern & Contemporary","Fabric, Polyester, Wood","Chair & Ottoman Sets, Club Chairs","Blue, Green, Grey",3.7
964,https://ak1.ostkcdn.com/images/products/18158872/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home-cef25dc2-28b3-4f4b-b11e-8f215fad06db_600.jpg,Sawyer Mid Century Modern Fabric Club Chair & Ottoman Set by Christopher Knight Home,https://www.overstock.com/Home-Garden/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home/18158872/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=103,armchair,0,0,24307907,"This refined armchair and ottoman set is the ideal finishing note for your living room. Made from the highest quality fabric and set atop exquisitely-crafted legs, this combo will light up your home and bring you joy for years to come.","Mid-Century Modern, Modern & Contemporary","Fabric, Polyester, Wood","Chair & Ottoman Sets, Club Chairs","Blue, Green, Grey",3.7
965,https://ak1.ostkcdn.com/images/products/18158872/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home-1aa5c384-e9f7-45d0-aa08-96a52699e5eb_600.jpg,Sawyer Mid Century Modern Fabric Club Chair & Ottoman Set by Christopher Knight Home,https://www.overstock.com/Home-Garden/Sawyer-Mid-Century-Modern-Fabric-Club-Chair-Ottoman-Set-by-Christopher-Knight-Home/18158872/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=103,armchair,0,0,24307907,"This refined armchair and ottoman set is the ideal finishing note for your living room. Made from the highest quality fabric and set atop exquisitely-crafted legs, this combo will light up your home and bring you joy for years to come.","Mid-Century Modern, Modern & Contemporary","Fabric, Polyester, Wood","Chair & Ottoman Sets, Club Chairs","Blue, Green, Grey",3.7
966,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-5020747c-6dc1-49c9-afd8-c62bd61d1e6b_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,0,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
967,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-43f1e810-b392-4412-bbb9-97bf8f8a0ef7_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,0,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
968,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-9fb2872f-8ce5-461c-a621-d794be2cd389_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,1,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
969,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-7f9df705-2553-4548-b72a-a43eda9659c0_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,1,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
970,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-b4e4c6b3-d515-4cf8-b49c-96e3fae46b2c_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,0,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
971,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-30d780c7-b53a-45a0-af6d-b2f193c5a3e9_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,0,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
972,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-dc14c6b1-4dc6-47d1-8d71-1542c0ae898c_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,0,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
973,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-6a9b30f8-709f-4c6e-b6ce-648006ff7c98_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,0,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
974,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-840b26d8-19b6-4f4f-bcfe-020104455150_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,1,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
975,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-a5a23b79-3a77-48a7-8c7d-1ab8b705fddb_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,1,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
976,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-d8505034-4897-4100-b91b-958d33082aaa_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,0,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
977,https://ak1.ostkcdn.com/images/products/9041812/Creston-Smoke-Linen-Arm-Chair-87e48c03-4b41-41db-aa7e-bd799fcb25b8_600.jpg,Stones & Stripes Creston Smoke Linen Arm Chair,https://www.overstock.com/Home-Garden/Stones-Stripes-Creston-Smoke-Linen-Arm-Chair/9041812/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=104,armchair,0,0,9041812,"Comfortable and on-trend, this rustic chic armchair is the perfect way to complete your home decor. Upholstered in a handsome smoky grey linen fabric and filled with plush foam, this armchair is finished with reclaimed wood trim for a modern twist on a classic design.","Modern, Rustic, Transitional","Foam, Polyester, Wood","Arm Chairs, Club Chairs",Grey,4.2
978,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-3c4b35bb-f6bd-4966-8429-6f308c78f5d2_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
979,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-2255d132-6f9f-4a4e-9e33-85ee102cbc8a_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
980,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-acba50fb-6322-4bc2-a68a-469f257b5fd7_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
981,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-204152ab-713c-4a44-86b9-b289af4c18cc_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
982,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-98680d5a-5b90-4279-8880-c799ddd94661_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
983,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-ddfdd8c1-afb0-48f5-9ada-1871c879b967_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
984,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-2aa887b6-9506-47e1-81f7-79a4d3fd53b9_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,1,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
985,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-65ed0dd8-eff2-4be5-9af1-1b487e708891_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,1,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
986,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-37154a55-d2f6-49f5-871d-f6b44b3eaddf_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
987,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-b869248d-ebcc-488a-a209-adc82300a6b2_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
988,https://ak1.ostkcdn.com/images/products/19503942/Mid-Century-Armchair-by-Baxton-Studio-12a17806-4ff9-4797-997f-be5a9f724bc3_600.jpg,Mid-Century Armchair by Baxton Studio,https://www.overstock.com/Home-Garden/Mid-Century-Armchair-by-Baxton-Studio/19503942/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=105,armchair,0,0,25497772,"The Shaw one seater lounge chair is the perfect way to extend your sense of style to a formal living room or home office. Featuring strong straight edges and plush cushions, the Shaw lounge chair is accented by exposed wood frame and base for a refined designer look. The eye-catching frame of the Shaw lounge chair is made from solid rubberwood, finished in walnut to perfectly complete the look.","Mid-Century Modern, Modern & Contemporary","Fabric, Faux Leather",Accent Chairs,"Black, Grey",0.0
